fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,season,season_name,year,month,week
2018-01-01,3195,"MADRID, RETIRO",MADRID,667.0,7.6,0.0,3.6,08:00,3.6,13:50,27.0,3.1,10.0,00:10,5.9,954.3,11,950.7,16,1,Winter,2018,1,1
2018-01-02,3195,"MADRID, RETIRO",MADRID,667.0,10.4,0.0,7.5,04:10,7.5,13:30,29.0,2.5,11.4,02:50,7.0,954.3,Varias,952.2,Varias,1,Winter,2018,1,1
2018-01-03,3195,"MADRID, RETIRO",MADRID,667.0,10.6,0.0,7.6,02:15,7.6,14:10,22.0,1.7,8.6,03:40,4.6,955.4,11,952.3,24,1,Winter,2018,1,1
2018-01-04,3195,"MADRID, RETIRO",MADRID,667.0,10.8,0.0,7.8,Varias,7.8,13:20,99.0,2.2,7.8,Varias,5.8,953.3,00,943.7,24,1,Winter,2018,1,1
2018-01-05,3195,"MADRID, RETIRO",MADRID,667.0,8.6,14.1,5.8,23:59,5.8,13:50,22.0,3.1,11.7,07:50,1.6,943.7,00,926.1,24,1,Winter,2018,1,1
2018-01-06,3195,"MADRID, RETIRO",MADRID,667.0,4.0,20.6,2.0,23:59,2.0,00:00,3.0,2.5,10.8,09:50,0.0,926.1,00,920.0,14,1,Winter,2018,1,1
2018-01-07,3195,"MADRID, RETIRO",MADRID,667.0,3.3,3.1,1.6,23:59,1.6,13:40,12.0,2.8,7.5,11:50,0.0,929.5,23,919.5,05,1,Winter,2018,1,1
2018-01-08,3195,"MADRID, RETIRO",MADRID,667.0,3.8,0.0,0.7,23:50,0.7,13:50,4.0,1.4,7.2,05:10,8.5,937.8,24,929.3,00,1,Winter,2018,1,2
2018-01-09,3195,"MADRID, RETIRO",MADRID,667.0,1.6,2.3,-1.4,05:20,-1.4,15:15,19.0,1.4,4.7,16:50,0.0,941.6,10,937.2,01,1,Winter,2018,1,2
2018-01-10,3195,"MADRID, RETIRO",MADRID,667.0,5.1,0.8,3.2,00:30,3.2,16:00,23.0,2.2,9.4,15:20,0.3,943.0,24,939.5,05,1,Winter,2018,1,2
2018-01-11,3195,"MADRID, RETIRO",MADRID,667.0,5.8,0.0,2.9,08:10,2.9,14:40,30.0,3.3,12.8,11:40,8.6,946.6,24,942.6,05,1,Winter,2018,1,2
2018-01-12,3195,"MADRID, RETIRO",MADRID,667.0,3.8,0.0,-0.3,07:40,-0.3,16:10,28.0,1.7,6.4,00:20,6.7,947.8,10,944.3,24,1,Winter,2018,1,2
2018-01-13,3195,"MADRID, RETIRO",MADRID,667.0,4.0,6.0,2.4,04:20,2.4,12:10,26.0,1.1,7.2,21:20,1.1,944.5,00,939.0,17,1,Winter,2018,1,2
2018-01-14,3195,"MADRID, RETIRO",MADRID,667.0,4.6,0.0,2.5,02:20,2.5,14:50,3.0,1.7,6.1,20:50,5.2,944.4,24,939.8,06,1,Winter,2018,1,2
2018-01-15,3195,"MADRID, RETIRO",MADRID,667.0,4.2,0.0,0.0,07:30,0.0,15:00,22.0,1.1,6.4,15:40,8.1,949.9,24,944.4,00,1,Winter,2018,1,3
2018-01-16,3195,"MADRID, RETIRO",MADRID,667.0,7.2,0.0,2.0,07:30,2.0,16:30,26.0,1.1,6.4,22:10,9.3,951.2,Varias,947.8,18,1,Winter,2018,1,3
2018-01-17,3195,"MADRID, RETIRO",MADRID,667.0,9.0,0.0,4.8,08:30,4.8,14:40,30.0,2.2,8.6,01:00,9.3,948.8,Varias,945.9,06,1,Winter,2018,1,3
2018-01-18,3195,"MADRID, RETIRO",MADRID,667.0,7.8,0.0,2.7,08:00,2.7,16:10,3.0,1.4,5.3,08:50,9.4,948.4,00,943.1,24,1,Winter,2018,1,3
2018-01-19,3195,"MADRID, RETIRO",MADRID,667.0,8.9,0.0,3.0,07:30,3.0,15:30,4.0,1.4,5.3,08:50,8.8,947.4,24,942.0,Varias,1,Winter,2018,1,3
2018-01-20,3195,"MADRID, RETIRO",MADRID,667.0,7.9,0.0,3.8,07:30,3.8,15:40,28.0,1.9,7.8,12:40,2.0,949.6,24,947.2,Varias,1,Winter,2018,1,3
2018-01-21,3195,"MADRID, RETIRO",MADRID,667.0,11.0,0.0,5.8,07:10,5.8,15:30,33.0,1.1,8.3,03:40,9.4,951.8,11,949.6,00,1,Winter,2018,1,3
2018-01-22,3195,"MADRID, RETIRO",MADRID,667.0,9.7,0.0,5.3,07:40,5.3,15:50,99.0,0.6,5.8,Varias,9.2,951.2,00,948.9,Varias,1,Winter,2018,1,4
2018-01-23,3195,"MADRID, RETIRO",MADRID,667.0,10.0,0.0,4.2,07:15,4.2,15:30,3.0,0.8,6.1,01:00,8.7,950.8,Varias,948.5,14,1,Winter,2018,1,4
2018-01-24,3195,"MADRID, RETIRO",MADRID,667.0,9.1,0.0,4.7,07:45,4.7,16:00,4.0,1.4,5.0,03:50,8.8,950.1,00,946.5,Varias,1,Winter,2018,1,4
2018-01-25,3195,"MADRID, RETIRO",MADRID,667.0,6.8,3.5,4.6,06:10,4.6,11:50,36.0,1.9,12.8,23:30,0.4,946.8,00,938.5,21,1,Winter,2018,1,4
2018-01-26,3195,"MADRID, RETIRO",MADRID,667.0,5.9,0.0,2.6,08:00,2.6,16:10,19.0,3.9,13.9,21:00,8.9,948.9,24,939.5,00,1,Winter,2018,1,4
2018-01-27,3195,"MADRID, RETIRO",MADRID,667.0,6.9,0.0,3.8,07:10,3.8,15:00,4.0,3.3,12.5,19:30,8.1,953.6,23,948.4,03,1,Winter,2018,1,4
2018-01-28,3195,"MADRID, RETIRO",MADRID,667.0,8.4,0.0,3.5,02:10,3.5,14:15,4.0,4.7,15.0,07:20,8.2,958.0,23,952.3,05,1,Winter,2018,1,4
2018-01-29,3195,"MADRID, RETIRO",MADRID,667.0,9.2,0.0,5.2,08:00,5.2,15:10,2.0,1.9,6.7,02:00,9.4,957.8,00,952.3,Varias,1,Winter,2018,1,5
2018-01-30,3195,"MADRID, RETIRO",MADRID,667.0,8.2,0.0,4.0,05:30,4.0,16:30,3.0,1.4,5.6,01:50,9.2,953.4,00,947.5,17,1,Winter,2018,1,5
2018-01-31,3195,"MADRID, RETIRO",MADRID,667.0,7.6,0.0,2.5,08:20,2.5,13:50,3.0,1.1,4.2,04:30,9.2,948.9,00,940.1,24,1,Winter,2018,1,5
2018-02-01,3195,"MADRID, RETIRO",MADRID,667.0,6.6,0.1,2.3,07:40,2.3,13:40,34.0,2.8,13.3,17:30,4.0,940.1,00,929.5,17,1,Winter,2018,2,5
2018-02-02,3195,"MADRID, RETIRO",MADRID,667.0,4.4,0.0,1.2,23:59,1.2,13:20,99.0,3.6,13.3,Varias,9.4,940.5,23,931.0,05,1,Winter,2018,2,5
2018-02-03,3195,"MADRID, RETIRO",MADRID,667.0,5.2,2.3,0.2,02:30,0.2,14:30,28.0,3.1,11.1,16:30,6.1,942.0,10,935.1,24,1,Winter,2018,2,5
2018-02-04,3195,"MADRID, RETIRO",MADRID,667.0,3.6,17.3,1.5,13:00,1.5,00:00,4.0,3.6,10.8,20:00,0.0,935.1,00,929.9,24,1,Winter,2018,2,5
2018-02-05,3195,"MADRID, RETIRO",MADRID,667.0,1.8,14.1,0.8,11:40,0.8,06:00,6.0,3.9,9.4,06:10,0.0,930.9,24,927.5,14,1,Winter,2018,2,6
2018-02-06,3195,"MADRID, RETIRO",MADRID,667.0,4.1,0.0,1.2,23:59,1.2,13:30,1.0,3.1,12.5,19:10,6.9,934.8,24,930.0,04,1,Winter,2018,2,6
2018-02-07,3195,"MADRID, RETIRO",MADRID,667.0,3.0,0.0,-1.6,06:30,-1.6,Varias,3.0,2.8,9.2,18:30,9.3,940.5,24,934.8,00,1,Winter,2018,2,6
2018-02-08,3195,"MADRID, RETIRO",MADRID,667.0,3.0,0.0,-1.0,Varias,-1.0,13:30,5.0,2.8,8.3,17:40,8.5,942.1,24,939.9,16,1,Winter,2018,2,6
2018-02-09,3195,"MADRID, RETIRO",MADRID,667.0,3.3,0.0,-1.9,07:00,-1.9,16:30,1.0,1.1,10.0,23:59,6.3,944.2,24,941.3,Varias,1,Winter,2018,2,6
2018-02-10,3195,"MADRID, RETIRO",MADRID,667.0,5.7,0.0,2.3,08:00,2.3,13:10,2.0,2.2,10.8,03:00,10.0,944.8,Varias,942.2,16,1,Winter,2018,2,6
2018-02-11,3195,"MADRID, RETIRO",MADRID,667.0,7.5,0.1,0.7,07:50,0.7,13:20,28.0,3.1,11.7,14:20,9.1,944.7,11,940.6,23,1,Winter,2018,2,6
2018-02-12,3195,"MADRID, RETIRO",MADRID,667.0,6.8,0.0,2.5,23:30,2.5,00:00,34.0,1.7,9.7,17:30,7.0,943.4,Varias,940.0,Varias,1,Winter,2018,2,7
2018-02-13,3195,"MADRID, RETIRO",MADRID,667.0,4.7,0.0,-0.8,07:10,-0.8,13:15,26.0,3.6,13.6,18:00,5.7,943.4,00,940.0,15,1,Winter,2018,2,7
2018-02-14,3195,"MADRID, RETIRO",MADRID,667.0,8.2,0.0,5.8,Varias,5.8,15:30,27.0,3.1,11.4,20:40,0.9,944.7,24,941.0,00,1,Winter,2018,2,7
2018-02-15,3195,"MADRID, RETIRO",MADRID,667.0,8.4,0.0,6.0,04:10,6.0,16:10,25.0,1.4,7.2,00:00,0.0,948.5,12,944.7,00,1,Winter,2018,2,7
2018-02-16,3195,"MADRID, RETIRO",MADRID,667.0,10.7,0.0,6.8,08:10,6.8,16:10,24.0,1.7,5.0,17:00,6.4,948.0,00,943.4,Varias,1,Winter,2018,2,7
2018-02-17,3195,"MADRID, RETIRO",MADRID,667.0,10.7,0.0,6.7,Varias,6.7,13:30,5.0,1.4,10.6,21:40,3.6,946.8,23,943.8,14,1,Winter,2018,2,7
2018-02-18,3195,"MADRID, RETIRO",MADRID,667.0,8.0,0.0,2.6,06:30,2.6,16:20,99.0,2.8,8.3,Varias,10.2,946.4,00,942.5,17,1,Winter,2018,2,7
2018-02-19,3195,"MADRID, RETIRO",MADRID,667.0,10.8,0.0,6.5,07:30,6.5,13:30,3.0,2.2,10.0,20:50,8.1,943.1,00,940.3,14,1,Winter,2018,2,8
2018-02-20,3195,"MADRID, RETIRO",MADRID,667.0,10.9,0.0,7.3,05:10,7.3,13:30,3.0,3.6,12.8,17:50,9.6,941.3,10,937.6,24,1,Winter,2018,2,8
2018-02-21,3195,"MADRID, RETIRO",MADRID,667.0,7.6,0.0,3.2,23:59,3.2,13:50,2.0,4.2,13.9,09:20,10.4,937.6,00,931.6,16,1,Winter,2018,2,8
2018-02-22,3195,"MADRID, RETIRO",MADRID,667.0,5.4,0.0,-0.5,06:30,-0.5,13:30,5.0,2.8,10.3,21:20,10.5,933.8,Varias,929.5,17,1,Winter,2018,2,8
2018-02-23,3195,"MADRID, RETIRO",MADRID,667.0,4.3,0.0,-1.3,07:30,-1.3,16:40,10.0,1.4,11.1,13:50,10.7,930.8,00,927.7,15,1,Winter,2018,2,8
2018-02-24,3195,"MADRID, RETIRO",MADRID,667.0,5.4,0.0,-0.3,Varias,-0.3,16:30,17.0,1.4,5.8,15:50,10.7,931.6,24,928.4,00,1,Winter,2018,2,8
2018-02-25,3195,"MADRID, RETIRO",MADRID,667.0,6.8,0.0,0.0,07:30,0.0,16:15,23.0,1.4,5.6,16:50,10.6,935.8,Varias,931.4,00,1,Winter,2018,2,8
2018-02-26,3195,"MADRID, RETIRO",MADRID,667.0,8.8,0.0,1.7,07:15,1.7,15:50,8.0,1.1,10.3,23:30,8.4,935.1,00,925.0,20,1,Winter,2018,2,9
2018-02-27,3195,"MADRID, RETIRO",MADRID,667.0,3.6,19.9,1.5,11:50,1.5,00:00,4.0,1.7,11.1,01:40,0.0,927.6,12,924.4,24,1,Winter,2018,2,9
2018-02-28,3195,"MADRID, RETIRO",MADRID,667.0,7.8,19.2,3.6,01:40,3.6,15:30,21.0,1.9,14.2,15:00,0.0,924.4,00,915.0,Varias,1,Winter,2018,2,9
2018-03-01,3195,"MADRID, RETIRO",MADRID,667.0,8.4,17.3,5.4,23:59,5.4,14:30,25.0,4.2,23.3,16:50,0.6,919.2,,905.0,,2,Spring,2018,3,9
2018-03-02,3195,"MADRID, RETIRO",MADRID,667.0,6.4,15.3,4.2,03:30,4.2,23:50,22.0,1.9,13.1,23:59,0.1,921.1,,915.8,,2,Spring,2018,3,9
2018-03-03,3195,"MADRID, RETIRO",MADRID,667.0,9.4,13.8,5.3,03:40,5.3,12:50,26.0,3.6,13.6,02:50,3.8,923.3,,918.3,,2,Spring,2018,3,9
2018-03-04,3195,"MADRID, RETIRO",MADRID,667.0,9.2,4.9,5.4,Varias,5.4,13:20,17.0,2.5,10.6,21:00,5.2,921.2,,917.3,,2,Spring,2018,3,9
2018-03-05,3195,"MADRID, RETIRO",MADRID,667.0,7.4,2.1,5.8,06:30,5.8,16:30,30.0,3.6,10.6,19:00,1.2,921.4,,913.0,,2,Spring,2018,3,10
2018-03-06,3195,"MADRID, RETIRO",MADRID,667.0,7.4,1.0,4.2,Varias,4.2,16:20,28.0,3.1,11.9,16:20,3.6,926.2,,921.1,,2,Spring,2018,3,10
2018-03-07,3195,"MADRID, RETIRO",MADRID,667.0,6.8,2.6,2.5,05:10,2.5,13:50,23.0,2.2,8.3,13:10,8.4,932.6,,926.2,,2,Spring,2018,3,10
2018-03-08,3195,"MADRID, RETIRO",MADRID,667.0,7.7,1.0,4.5,05:40,4.5,15:50,17.0,1.7,5.8,01:10,0.6,933.9,,928.2,,2,Spring,2018,3,10
2018-03-09,3195,"MADRID, RETIRO",MADRID,667.0,10.5,11.9,9.4,06:40,9.4,12:15,16.0,3.1,11.1,19:40,0.0,934.2,,928.3,,2,Spring,2018,3,10
2018-03-10,3195,"MADRID, RETIRO",MADRID,667.0,9.7,23.7,7.5,23:59,7.5,07:20,23.0,2.8,11.9,23:20,0.9,928.3,,923.8,,2,Spring,2018,3,10
2018-03-11,3195,"MADRID, RETIRO",MADRID,667.0,8.2,1.1,6.0,07:30,6.0,12:50,28.0,5.0,17.5,10:50,6.3,929.4,,922.8,,2,Spring,2018,3,10
2018-03-12,3195,"MADRID, RETIRO",MADRID,667.0,9.8,1.5,6.5,06:50,6.5,15:10,23.0,3.9,13.3,00:10,8.5,937.9,,929.4,,2,Spring,2018,3,11
2018-03-13,3195,"MADRID, RETIRO",MADRID,667.0,10.3,0.3,6.6,04:10,6.6,13:10,23.0,2.2,9.2,13:20,3.2,937.3,,934.7,,2,Spring,2018,3,11
2018-03-14,3195,"MADRID, RETIRO",MADRID,667.0,9.8,22.9,6.6,22:40,6.6,16:20,20.0,3.1,13.1,16:10,0.0,936.1,,920.8,,2,Spring,2018,3,11
2018-03-15,3195,"MADRID, RETIRO",MADRID,667.0,8.9,0.1,6.2,Varias,6.2,14:40,99.0,5.0,13.6,Varias,8.3,926.7,,920.7,,2,Spring,2018,3,11
2018-03-16,3195,"MADRID, RETIRO",MADRID,667.0,8.2,3.2,4.6,06:30,4.6,13:30,36.0,3.3,10.8,17:00,7.5,928.0,,925.4,,2,Spring,2018,3,11
2018-03-17,3195,"MADRID, RETIRO",MADRID,667.0,6.2,7.3,3.0,11:00,3.0,14:00,36.0,2.8,11.1,14:30,2.3,927.3,,920.8,,2,Spring,2018,3,11
2018-03-18,3195,"MADRID, RETIRO",MADRID,667.0,8.4,0.0,4.0,06:30,4.0,13:20,88.0,3.3,10.3,12:30,8.9,931.5,,922.0,,2,Spring,2018,3,11
2018-03-19,3195,"MADRID, RETIRO",MADRID,667.0,6.7,4.2,3.8,23:59,3.8,15:45,36.0,3.3,15.6,10:50,2.5,931.5,,924.4,,2,Spring,2018,3,12
2018-03-20,3195,"MADRID, RETIRO",MADRID,667.0,6.3,0.0,2.6,07:00,2.6,15:30,88.0,5.3,15.8,14:10,9.2,941.6,,929.8,,2,Spring,2018,3,12
2018-03-21,3195,"MADRID, RETIRO",MADRID,667.0,7.3,0.0,2.4,02:00,2.4,14:10,36.0,4.2,13.6,15:00,10.8,945.1,,940.9,,2,Spring,2018,3,12
2018-03-22,3195,"MADRID, RETIRO",MADRID,667.0,6.6,0.0,-0.3,06:30,-0.3,16:20,36.0,2.2,6.4,12:40,10.8,944.8,,939.0,,2,Spring,2018,3,12
2018-03-23,3195,"MADRID, RETIRO",MADRID,667.0,9.4,3.5,4.5,Varias,4.5,12:50,27.0,3.1,15.6,23:30,0.7,939.1,,921.9,,2,Spring,2018,3,12
2018-03-24,3195,"MADRID, RETIRO",MADRID,667.0,7.6,0.0,4.0,04:50,4.0,16:10,31.0,6.1,20.3,12:50,5.0,928.8,,921.8,,2,Spring,2018,3,12
2018-03-25,3195,"MADRID, RETIRO",MADRID,667.0,9.6,0.0,5.2,06:20,5.2,13:30,29.0,2.5,8.9,01:00,7.2,937.8,,928.0,,2,Spring,2018,3,12
2018-03-26,3195,"MADRID, RETIRO",MADRID,667.0,9.6,0.0,3.6,06:30,3.6,14:00,33.0,1.9,6.1,18:10,10.5,944.5,,937.8,,2,Spring,2018,3,13
2018-03-27,3195,"MADRID, RETIRO",MADRID,667.0,14.6,0.0,8.5,01:30,8.5,14:30,27.0,1.9,9.7,15:30,10.7,945.6,,943.2,,2,Spring,2018,3,13
2018-03-28,3195,"MADRID, RETIRO",MADRID,667.0,15.0,0.0,9.2,06:30,9.2,14:20,26.0,3.3,12.2,17:30,10.6,943.3,,934.0,,2,Spring,2018,3,13
2018-03-29,3195,"MADRID, RETIRO",MADRID,667.0,12.2,0.8,8.5,23:59,8.5,14:40,26.0,4.2,14.7,18:30,9.0,934.2,,928.3,,2,Spring,2018,3,13
2018-03-30,3195,"MADRID, RETIRO",MADRID,667.0,7.8,2.2,4.0,23:59,4.0,15:30,25.0,4.2,17.5,18:20,8.2,928.5,,925.1,,2,Spring,2018,3,13
2018-03-31,3195,"MADRID, RETIRO",MADRID,667.0,8.8,0.0,3.2,04:30,3.2,14:20,26.0,2.8,12.2,13:30,10.5,938.5,,926.9,,2,Spring,2018,3,13
2018-04-01,3195,"MADRID, RETIRO",MADRID,667.0,11.4,0.0,5.4,06:10,5.4,15:10,12.0,1.4,7.5,14:10,7.6,940.8,00,933.9,24,2,Spring,2018,4,13
2018-04-02,3195,"MADRID, RETIRO",MADRID,667.0,14.4,5.3,9.4,07:00,9.4,14:30,24.0,3.3,11.7,16:50,9.1,933.9,00,928.8,16,2,Spring,2018,4,14
2018-04-03,3195,"MADRID, RETIRO",MADRID,667.0,12.3,0.0,8.4,23:50,8.4,14:40,22.0,4.4,15.3,15:00,6.7,932.3,24,930.0,17,2,Spring,2018,4,14
2018-04-04,3195,"MADRID, RETIRO",MADRID,667.0,11.7,0.0,7.4,03:10,7.4,15:50,25.0,4.7,15.3,16:30,7.8,942.1,24,932.3,00,2,Spring,2018,4,14
2018-04-05,3195,"MADRID, RETIRO",MADRID,667.0,12.3,0.0,6.0,06:10,6.0,14:40,5.0,1.1,5.8,22:30,10.0,943.0,10,936.9,24,2,Spring,2018,4,14
2018-04-06,3195,"MADRID, RETIRO",MADRID,667.0,13.6,7.4,9.8,07:00,9.8,15:30,6.0,0.8,10.0,07:40,2.9,936.9,00,929.0,19,2,Spring,2018,4,14
2018-04-07,3195,"MADRID, RETIRO",MADRID,667.0,9.4,4.1,7.4,23:59,7.4,00:20,23.5,2.25,7.9,,0.3,931.2,21,928.7,15,2,Spring,2018,4,14
2018-04-08,3195,"MADRID, RETIRO",MADRID,667.0,10.4,2.5,5.2,Varias,5.2,14:30,26.5,3.6,12.9,,8.4,931.4,Varias,929.5,Varias,2,Spring,2018,4,14
2018-04-09,3195,"MADRID, RETIRO",MADRID,667.0,6.8,2.7,4.7,04:50,4.7,00:00,23.0,5.55,15.4,,2.5,931.2,23,928.7,02,2,Spring,2018,4,15
2018-04-10,3195,"MADRID, RETIRO",MADRID,667.0,5.4,17.6,3.1,18:50,3.1,01:50,24.0,6.4,13.600000000000001,,0.0,930.4,00,917.6,17,2,Spring,2018,4,15
2018-04-11,3195,"MADRID, RETIRO",MADRID,667.0,7.0,0.0,3.1,03:00,3.1,Varias,28.0,5.800000000000001,17.2,,0.6,926.7,24,920.0,02,2,Spring,2018,4,15
2018-04-12,3195,"MADRID, RETIRO",MADRID,667.0,8.4,7.4,5.3,06:40,5.3,12:00,25.5,2.5999999999999996,9.850000000000001,,1.7,938.5,10,924.5,18,2,Spring,2018,4,15
2018-04-13,3195,"MADRID, RETIRO",MADRID,667.0,9.8,4.8,5.2,04:10,5.2,14:20,23.5,2.05,8.75,,7.7,935.4,24,924.6,00,2,Spring,2018,4,15
2018-04-14,3195,"MADRID, RETIRO",MADRID,667.0,10.8,0.2,5.2,Varias,5.2,16:00,24.5,1.1,6.800000000000001,,11.0,939.5,24,935.4,00,2,Spring,2018,4,15
2018-04-15,3195,"MADRID, RETIRO",MADRID,667.0,13.3,14.3,8.6,23:59,8.6,12:40,62.0,4.75,12.75,,6.9,940.6,07,934.7,23,2,Spring,2018,4,15
2018-04-16,3195,"MADRID, RETIRO",MADRID,667.0,12.3,0.0,7.0,03:00,7.0,15:50,30.5,3.6,10.8,,11.8,944.7,24,936.4,01,2,Spring,2018,4,16
2018-04-17,3195,"MADRID, RETIRO",MADRID,667.0,14.6,0.0,7.6,04:20,7.6,Varias,25.5,1.4,5.699999999999999,,12.1,947.2,11,944.7,00,2,Spring,2018,4,16
2018-04-18,3195,"MADRID, RETIRO",MADRID,667.0,18.4,0.0,12.2,05:50,12.2,16:15,14.5,1.9,7.75,,12.5,947.0,09,944.5,Varias,2,Spring,2018,4,16
2018-04-19,3195,"MADRID, RETIRO",MADRID,667.0,18.1,0.0,12.2,04:30,12.2,14:50,15.0,2.8,9.2,21:00,12.1,946.8,02,942.6,18,2,Spring,2018,4,16
2018-04-20,3195,"MADRID, RETIRO",MADRID,667.0,17.4,0.0,12.3,05:30,12.3,14:40,16.0,3.3,12.2,14:50,10.5,944.3,03,940.8,17,2,Spring,2018,4,16
2018-04-21,3195,"MADRID, RETIRO",MADRID,667.0,15.7,0.0,11.6,06:50,11.6,15:30,3.0,2.5,9.2,12:30,2.9,943.1,00,939.5,19,2,Spring,2018,4,16
2018-04-22,3195,"MADRID, RETIRO",MADRID,667.0,18.0,0.0,13.0,02:20,13.0,14:10,10.0,1.9,7.8,15:30,7.8,941.2,00,937.0,16,2,Spring,2018,4,16
2018-04-23,3195,"MADRID, RETIRO",MADRID,667.0,19.4,0.0,14.4,07:00,14.4,15:40,8.0,2.5,9.2,12:00,6.6,942.0,08,940.5,17,2,Spring,2018,4,17
2018-04-24,3195,"MADRID, RETIRO",MADRID,667.0,20.5,0.0,14.6,05:30,14.6,15:20,10.0,1.4,7.8,15:10,6.9,941.4,04,939.1,18,2,Spring,2018,4,17
2018-04-25,3195,"MADRID, RETIRO",MADRID,667.0,20.8,0.0,13.1,04:50,13.1,Varias,4.0,2.2,10.8,17:50,11.3,941.6,24,937.2,Varias,2,Spring,2018,4,17
2018-04-26,3195,"MADRID, RETIRO",MADRID,667.0,20.2,0.0,14.0,05:30,14.0,14:20,22.0,2.5,8.3,16:40,12.2,941.6,00,937.1,19,2,Spring,2018,4,17
2018-04-27,3195,"MADRID, RETIRO",MADRID,667.0,19.4,0.0,14.3,05:50,14.3,13:50,26.0,2.5,10.3,21:20,12.0,937.2,00,933.9,21,2,Spring,2018,4,17
2018-04-28,3195,"MADRID, RETIRO",MADRID,667.0,14.4,6.2,10.2,23:59,10.2,13:30,22.0,3.6,11.9,15:40,10.9,935.1,07,930.1,24,2,Spring,2018,4,17
2018-04-29,3195,"MADRID, RETIRO",MADRID,667.0,8.3,3.8,4.0,06:30,4.0,14:10,24.0,4.4,14.4,13:40,6.4,937.0,24,928.3,04,2,Spring,2018,4,17
2018-04-30,3195,"MADRID, RETIRO",MADRID,667.0,8.2,2.5,4.0,06:00,4.0,11:50,31.0,0.8,7.8,12:00,9.0,938.2,24,936.2,16,2,Spring,2018,4,18
2018-05-01,3195,"MADRID, RETIRO",MADRID,667.0,10.7,0.0,5.5,05:00,5.5,15:50,8.0,0.8,6.7,08:20,11.8,938.9,11,936.2,18,2,Spring,2018,5,18
2018-05-02,3195,"MADRID, RETIRO",MADRID,667.0,12.1,0.0,6.4,05:30,6.4,13:30,26.0,1.4,8.3,11:30,9.8,938.5,24,936.4,05,2,Spring,2018,5,18
2018-05-03,3195,"MADRID, RETIRO",MADRID,667.0,14.4,0.0,9.3,04:20,9.3,14:30,2.0,1.9,11.4,21:20,10.0,938.5,00,935.7,15,2,Spring,2018,5,18
2018-05-04,3195,"MADRID, RETIRO",MADRID,667.0,14.0,0.0,7.5,05:30,7.5,16:00,4.0,2.2,11.1,07:00,12.6,938.8,24,936.3,Varias,2,Spring,2018,5,18
2018-05-05,3195,"MADRID, RETIRO",MADRID,667.0,17.1,0.1,9.9,05:50,9.9,14:40,12.0,1.7,13.3,21:00,12.8,940.9,24,937.2,Varias,2,Spring,2018,5,18
2018-05-06,3195,"MADRID, RETIRO",MADRID,667.0,18.4,1.5,12.8,04:50,12.8,14:50,8.0,1.7,12.8,21:00,12.4,942.1,09,937.6,18,2,Spring,2018,5,18
2018-05-07,3195,"MADRID, RETIRO",MADRID,667.0,17.6,13.5,12.4,Varias,12.4,15:15,9.0,1.4,16.7,19:00,5.2,940.6,10,936.4,17,2,Spring,2018,5,19
2018-05-08,3195,"MADRID, RETIRO",MADRID,667.0,18.8,0.2,12.5,05:30,12.5,13:40,8.0,1.1,7.8,14:40,8.3,937.1,10,933.9,17,2,Spring,2018,5,19
2018-05-09,3195,"MADRID, RETIRO",MADRID,667.0,19.1,0.0,13.2,05:30,13.2,13:50,31.0,1.9,7.8,19:10,11.5,935.6,00,933.2,17,2,Spring,2018,5,19
2018-05-10,3195,"MADRID, RETIRO",MADRID,667.0,18.7,0.0,13.5,06:20,13.5,14:10,3.0,2.5,10.3,07:10,11.1,939.5,24,934.8,00,2,Spring,2018,5,19
2018-05-11,3195,"MADRID, RETIRO",MADRID,667.0,19.2,0.0,13.3,06:00,13.3,14:50,26.0,2.2,8.6,20:00,11.9,941.2,10,938.0,18,2,Spring,2018,5,19
2018-05-12,3195,"MADRID, RETIRO",MADRID,667.0,15.4,0.0,10.5,23:50,10.5,12:40,31.0,3.1,11.1,17:20,8.7,941.4,24,937.4,15,2,Spring,2018,5,19
2018-05-13,3195,"MADRID, RETIRO",MADRID,667.0,11.8,0.0,6.0,05:20,6.0,16:30,26.0,2.5,10.3,15:30,12.7,943.9,10,941.4,00,2,Spring,2018,5,19
2018-05-14,3195,"MADRID, RETIRO",MADRID,667.0,14.9,0.0,10.4,05:50,10.4,15:10,7.0,1.7,10.0,23:10,10.4,943.7,00,940.2,19,2,Spring,2018,5,20
2018-05-15,3195,"MADRID, RETIRO",MADRID,667.0,15.8,0.0,8.0,04:40,8.0,15:40,4.0,1.9,12.2,22:10,12.8,942.1,08,938.0,19,2,Spring,2018,5,20
2018-05-16,3195,"MADRID, RETIRO",MADRID,667.0,18.4,0.0,11.8,05:20,11.8,14:30,4.0,2.2,11.4,00:00,12.8,940.0,Varias,936.1,Varias,2,Spring,2018,5,20
2018-05-17,3195,"MADRID, RETIRO",MADRID,667.0,20.0,0.0,14.8,04:30,14.8,14:40,1.0,1.1,9.4,22:40,9.7,938.6,11,935.4,Varias,2,Spring,2018,5,20
2018-05-18,3195,"MADRID, RETIRO",MADRID,667.0,18.7,0.7,14.2,Varias,14.2,12:10,19.0,0.8,9.7,14:40,8.0,940.2,23,937.2,Varias,2,Spring,2018,5,20
2018-05-19,3195,"MADRID, RETIRO",MADRID,667.0,19.5,0.1,13.6,04:30,13.6,12:50,4.0,0.6,11.1,23:59,8.7,941.1,09,937.3,20,2,Spring,2018,5,20
