date,pm10,no2,year,month,day,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,week,season,season_name,estado_trafico,diadelasemana,findesemana
2019-10-14,26.0,12.0,2019,10,14,21.6,14.6,20.0,20.0,8.0,4.4,8.1,4.6,1016.5,1009.1,42,4,Autumn,2.209259158898764,0,0
2019-10-15,21.0,21.0,2019,10,15,18.2,0.0,14.7,14.7,31.0,3.9,16.4,10.2,1019.4,1009.8,42,4,Autumn,2.0062560279435915,1,0
2019-10-16,18.0,27.0,2019,10,16,18.2,0.0,14.0,14.0,24.0,3.6,11.7,8.8,1019.2,1014.8,42,4,Autumn,2.04477166874929,2,0
2019-10-17,34.0,27.0,2019,10,17,18.7,0.0,14.2,14.2,22.0,3.1,8.3,9.1,1016.4,1013.9,42,4,Autumn,1.9883900516589448,3,0
2019-10-18,34.0,24.0,2019,10,18,20.4,0.0,18.1,18.1,22.0,2.8,6.7,1.3,1015.5,1011.7,42,4,Autumn,2.013612944902236,4,0
2019-10-19,33.0,15.0,2019,10,19,20.6,0.1,16.4,16.4,22.0,3.3,9.7,6.2,1011.7,1006.7,42,4,Autumn,1.6904007627718145,5,1
2019-10-20,28.0,15.0,2019,10,20,20.8,0.0,16.7,16.7,22.0,5.0,12.2,3.5,1013.4,1004.4,42,4,Autumn,1.5963222146864788,6,1
2019-10-21,18.0,12.0,2019,10,21,16.8,6.3,15.2,15.2,18.0,2.5,9.7,0.0,1019.0,1013.3,43,4,Autumn,2.0330472293214754,0,0
2019-10-22,12.0,16.0,2019,10,22,17.5,42.2,14.4,14.4,8.0,12.8,21.4,0.6,1017.9,1002.6,43,4,Autumn,2.0992042580101185,1,0
2019-10-23,21.0,17.0,2019,10,23,17.7,0.0,15.0,15.0,34.0,4.4,11.4,2.5,1010.1,1001.9,43,4,Autumn,2.0463608960842308,2,0
2019-10-24,23.0,22.0,2019,10,24,16.7,0.0,13.4,13.4,32.0,3.1,8.1,9.1,1020.3,1009.7,43,4,Autumn,2.088882169666215,3,0
2019-10-25,18.0,19.0,2019,10,25,17.4,0.0,13.9,13.9,33.0,2.2,7.2,9.3,1022.2,1019.2,43,4,Autumn,2.1517363092315653,4,0
2019-10-26,22.0,19.0,2019,10,26,18.6,0.0,13.6,13.6,35.0,2.8,5.6,8.9,1022.0,1019.9,43,4,Autumn,1.8488793298618973,5,1
2019-10-27,21.0,24.0,2019,10,27,17.6,0.0,13.6,13.6,35.0,3.1,8.9,4.6,1021.7,1019.2,43,4,Autumn,1.7355483423903133,6,1
2019-10-28,28.0,23.0,2019,10,28,17.6,0.0,14.5,14.5,22.0,1.4,6.4,0.3,1019.3,1015.4,44,4,Autumn,2.0440559755895924,0,0
2019-10-29,30.0,28.0,2019,10,29,18.4,0.0,14.9,14.9,21.0,2.2,4.4,5.0,1018.2,1014.4,44,4,Autumn,2.093545729195276,1,0
2019-10-30,37.0,24.0,2019,10,30,18.2,0.0,14.3,14.3,26.0,2.2,6.4,7.6,1019.9,1017.8,44,4,Autumn,2.1219369338691005,2,0
2019-10-31,32.0,20.0,2019,10,31,19.8,0.0,16.5,16.5,26.0,1.9,5.6,2.6,1019.1,1016.9,44,4,Autumn,2.2105970460831896,3,0
2019-11-01,29.0,18.0,2019,11,1,17.6,0.0,14.3,14.3,33.0,2.2,5.8,4.1,1018.4,1009.8,44,4,Autumn,1.5823742090991262,4,0
2019-11-02,23.0,6.0,2019,11,2,20.2,0.2,16.2,16.2,26.0,3.6,10.3,7.3,1009.8,998.4,44,4,Autumn,1.7182196886647665,5,1
2019-11-03,16.0,17.0,2019,11,3,18.8,0.0,16.5,16.5,28.0,6.1,17.8,6.1,1005.7,993.9,44,4,Autumn,1.6618005986645177,6,1
2019-11-04,19.0,7.0,2019,11,4,19.6,0.0,15.7,15.7,27.0,3.6,14.2,5.2,1005.9,1001.2,45,4,Autumn,2.088632676400968,0,0
2019-11-05,22.0,9.0,2019,11,5,15.8,0.0,12.7,12.7,29.0,3.9,16.7,7.3,1006.7,1001.6,45,4,Autumn,2.12974314068885,1,0
2019-11-06,19.0,17.0,2019,11,6,15.0,0.0,10.7,10.7,33.0,2.8,11.7,7.6,1010.7,1006.2,45,4,Autumn,2.1066116801915657,2,0
2019-11-07,21.0,10.0,2019,11,7,15.4,0.0,12.3,12.3,26.0,2.2,8.6,3.3,1009.4,1005.4,45,4,Autumn,2.1080157170923384,3,0
2019-11-08,26.0,9.0,2019,11,8,11.7,0.0,8.7,8.7,30.0,4.4,13.3,6.3,1011.4,1005.1,45,4,Autumn,2.131020461699895,4,0
2019-11-09,20.0,8.0,2019,11,9,12.2,6.1,8.4,8.4,30.0,3.1,10.0,5.3,1014.7,1008.4,45,4,Autumn,1.8772628065220185,5,1
2019-11-10,17.0,11.0,2019,11,10,12.2,0.0,8.7,8.7,30.0,1.7,9.2,3.5,1011.4,1007.0,45,4,Autumn,1.7133518472291562,6,1
2019-11-11,9.0,16.0,2019,11,11,12.0,0.0,6.8,6.8,34.0,2.8,11.7,3.6,1011.2,1008.6,46,4,Autumn,2.0707881983058063,0,0
2019-11-12,15.0,21.0,2019,11,12,13.2,0.0,9.5,9.5,33.0,3.1,8.9,6.6,1010.0,1005.1,46,4,Autumn,2.1233888714240803,1,0
2019-11-13,19.0,23.0,2019,11,13,11.9,39.1,9.0,9.0,22.0,1.9,6.4,0.6,1008.9,1003.7,46,4,Autumn,2.095366306776877,2,0
2019-11-14,20.0,17.0,2019,11,14,9.8,0.9,6.3,6.3,27.0,2.2,11.1,0.0,1006.4,995.7,46,4,Autumn,2.173245673612432,3,0
2019-11-15,16.0,11.0,2019,11,15,9.2,0.0,5.9,5.9,29.0,3.1,11.4,4.0,1005.7,998.8,46,4,Autumn,2.16932059447983,4,0
2019-11-16,12.0,10.0,2019,11,16,10.4,0.0,6.7,6.7,30.0,3.1,10.0,4.3,1011.2,1005.6,46,4,Autumn,1.8199008203179312,5,1
2019-11-17,9.0,18.0,2019,11,17,9.8,0.0,6.6,6.6,30.0,1.7,10.3,3.7,1009.8,1006.9,46,4,Autumn,1.7004414578656342,6,1
2019-11-18,17.0,19.0,2019,11,18,11.4,0.0,8.1,8.1,10.0,1.7,13.1,3.0,1014.4,1006.8,47,4,Autumn,2.045470725501312,0,0
2019-11-19,18.0,25.0,2019,11,19,10.2,0.0,6.4,6.4,35.0,2.2,7.2,6.2,1016.1,1013.6,47,4,Autumn,2.084464730076458,1,0
2019-11-20,27.0,23.0,2019,11,20,9.2,0.0,4.3,4.3,34.0,3.1,5.8,1.8,1014.7,1007.9,47,4,Autumn,2.006365618625589,2,0
2019-11-21,29.0,23.0,2019,11,21,11.6,2.4,7.7,7.7,27.0,1.9,8.3,4.3,1008.2,1006.0,47,4,Autumn,2.0456087921909263,3,0
2019-11-22,21.0,8.0,2019,11,22,12.4,17.3,8.5,8.5,22.0,3.3,15.6,3.2,1007.6,990.4,47,4,Autumn,2.1726053714448903,4,0
2019-11-23,13.0,8.0,2019,11,23,13.6,0.0,11.5,11.5,99.0,3.1,14.2,4.5,999.7,988.6,47,4,Autumn,1.818492868332097,5,1
2019-11-24,8.0,22.0,2019,11,24,13.4,0.0,10.1,10.1,34.0,2.8,13.3,6.0,1010.3,999.6,47,4,Autumn,1.6252831763443425,6,1
2019-11-25,15.0,26.0,2019,11,25,14.0,0.0,9.5,9.5,31.0,0.6,8.6,5.5,1013.4,1008.8,48,4,Autumn,2.0444307028392497,0,0
2019-11-26,29.0,22.0,2019,11,26,13.8,0.0,8.4,8.4,25.0,1.9,7.8,5.0,1013.1,1004.3,48,4,Autumn,2.041148260722729,1,0
2019-11-27,23.0,24.0,2019,11,27,16.2,0.0,13.2,13.2,26.0,2.5,11.4,4.5,1009.3,1003.1,48,4,Autumn,2.053212294193821,2,0
2019-11-28,18.0,16.0,2019,11,28,16.6,0.0,13.5,13.5,29.0,2.8,11.4,5.3,1013.1,1008.5,48,4,Autumn,2.075071421013649,3,0
2019-11-29,18.0,24.0,2019,11,29,15.4,0.0,13.4,13.4,27.0,4.4,8.9,2.7,1020.7,1012.1,48,4,Autumn,2.178414463821227,4,0
2019-11-30,19.0,16.0,2019,11,30,13.6,0.0,10.6,10.6,20.0,3.6,8.1,5.4,1020.6,1012.3,48,4,Autumn,1.9011336998094508,5,1
2019-12-01,19.0,27.0,2019,12,1,14.0,0.0,11.3,11.3,11.0,3.3,7.2,2.5,1013.8,1010.3,48,1,Winter,1.7145779973629571,6,1
2019-12-02,20.0,19.0,2019,12,2,12.0,0.0,8.7,8.7,1.0,2.2,5.6,2.0,1018.1,1013.2,49,1,Winter,2.02893485974426,0,0
2019-12-03,31.0,10.0,2019,12,3,10.9,0.7,7.8,7.8,7.0,3.9,13.9,1.9,1018.7,1014.0,49,1,Winter,2.0485610571398727,1,0
2019-12-04,21.0,18.0,2019,12,4,11.8,80.9,9.9,9.9,6.0,10.8,20.8,0.0,1014.0,1006.4,49,1,Winter,2.2386608647928186,2,0
2019-12-05,12.0,24.0,2019,12,5,12.2,2.2,11.2,11.2,2.0,3.1,13.3,0.0,1022.3,1012.0,49,1,Winter,2.220855165275891,3,0
2019-12-06,14.0,19.0,2019,12,6,13.7,0.0,10.5,10.5,22.0,0.0,5.6,2.2,1024.2,1021.3,49,1,Winter,1.6447768650904442,4,0
2019-12-07,16.0,12.0,2019,12,7,13.0,0.0,9.2,9.2,34.0,0.0,5.8,4.6,1023.4,1020.9,49,1,Winter,1.7201104146299384,5,1
2019-12-08,16.0,16.0,2019,12,8,11.2,0.0,7.6,7.6,30.0,1.4,8.1,5.2,1023.3,1018.8,49,1,Winter,1.6374708993077505,6,1
2019-12-09,12.0,23.0,2019,12,9,13.4,0.0,9.9,9.9,30.0,3.6,11.7,5.4,1022.9,1017.8,50,1,Winter,2.0493336450783257,0,0
2019-12-10,20.0,23.0,2019,12,10,10.6,0.0,6.9,6.9,27.0,2.5,8.1,4.0,1024.4,1021.3,50,1,Winter,2.0809277142931517,1,0
2019-12-11,27.0,13.0,2019,12,11,12.3,1.1,8.0,8.0,29.0,2.5,11.7,2.8,1021.9,1012.7,50,1,Winter,2.1204276338047228,2,0
2019-12-12,17.0,7.0,2019,12,12,10.8,0.0,8.7,8.7,11.0,3.6,13.1,2.1,1015.7,1002.7,50,1,Winter,2.1301201406147388,3,0
2019-12-13,11.0,10.0,2019,12,13,16.0,0.0,12.1,12.1,30.0,8.6,20.0,0.5,1006.7,997.6,50,1,Winter,2.1536260029641743,4,0
2019-12-14,13.0,16.0,2019,12,14,15.7,0.0,13.2,13.2,32.0,2.5,19.2,4.7,1014.4,1006.6,50,1,Winter,1.8588922329292876,5,1
2019-12-15,11.0,23.0,2019,12,15,14.4,0.0,10.9,10.9,26.0,3.1,9.7,5.2,1013.7,1011.6,50,1,Winter,1.7313588190764573,6,1
2019-12-16,16.0,22.0,2019,12,16,11.8,0.0,9.1,9.1,8.0,3.1,6.1,0.0,1012.1,1004.9,51,1,Winter,2.0565971727328094,0,0
2019-12-17,47.0,20.0,2019,12,17,14.5,0.0,13.0,13.0,10.0,3.3,8.6,0.5,1012.3,1003.6,51,1,Winter,2.14904767991819,1,0
2019-12-18,85.0,23.0,2019,12,18,15.4,0.0,12.3,12.3,36.0,1.7,5.6,0.1,1017.8,1012.1,51,1,Winter,2.1050292119464227,2,0
2019-12-19,63.0,26.0,2019,12,19,13.0,5.8,10.4,10.4,22.0,1.7,9.2,0.0,1017.1,1007.0,51,1,Winter,2.177789391168017,3,0
2019-12-20,40.0,22.0,2019,12,20,15.5,3.4,13.5,13.5,26.0,3.6,12.8,0.4,1007.0,996.5,51,1,Winter,2.2112463079945166,4,0
2019-12-21,20.0,5.0,2019,12,21,15.6,0.4,12.2,12.2,29.0,2.8,22.8,4.5,1002.9,993.8,51,1,Winter,1.8492557547587427,5,1
2019-12-22,13.0,15.0,2019,12,22,15.8,0.0,13.2,13.2,29.0,5.3,20.6,5.3,1015.1,998.7,51,1,Winter,1.6790980820946246,6,1
2019-12-23,11.0,19.0,2019,12,23,13.0,0.0,10.2,10.2,32.0,3.3,15.0,4.9,1025.0,1015.1,52,1,Winter,2.078877217060811,0,0
2019-12-24,20.0,18.0,2019,12,24,13.3,0.0,8.8,8.8,27.0,2.5,8.3,5.0,1026.7,1023.8,52,1,Winter,1.8953483686380916,1,0
2019-12-25,19.0,15.0,2019,12,25,14.0,0.0,9.7,9.7,20.0,2.5,5.6,5.3,1024.8,1021.1,52,1,Winter,1.6800704529593566,2,0
2019-12-26,18.0,15.0,2019,12,26,13.4,0.0,9.2,9.2,34.0,1.7,5.8,2.3,1028.8,1020.1,52,1,Winter,1.6908300506913163,3,0
2019-12-27,16.0,18.0,2019,12,27,12.0,0.0,8.5,8.5,35.0,1.9,8.1,5.1,1030.0,1026.3,52,1,Winter,1.8792447865272024,4,0
2019-12-28,19.0,16.0,2019,12,28,11.0,0.0,6.6,6.6,13.0,2.5,5.8,5.2,1032.1,1028.0,52,1,Winter,1.6775680799724233,5,1
2019-12-29,23.0,17.641379310344828,2019,12,29,12.3,0.0,10.2,10.2,36.0,1.9,4.2,0.1,1033.1,1030.3,52,1,Winter,1.567479674796748,6,1
2019-12-30,23.712691771269174,17.641379310344828,2019,12,30,11.6,0.0,8.8,8.8,35.0,1.9,6.1,0.7,1033.9,1031.2,1,1,Winter,1.8951038538849043,0,0
2019-12-31,23.712691771269174,15.0,2019,12,31,10.8,0.0,7.6,7.6,26.0,2.5,6.7,1.8,1033.8,1030.8,1,1,Winter,1.8043715410813117,1,0
