date,pm10,no2,year,month,day,week,season,season_name,estado_trafico,diadelasemana,findesemana,PCA1,PCA2,PCA3,PCA4
2019-07-23,29.0,14.0,2019,7,23,30,3,Summer,2.0034517629609656,1,0,-4.417739233859055,-3.6511662533706577,-3.6038781009200624,9.65883371671078
2019-07-24,28.0,12.0,2019,7,24,30,3,Summer,2.0276587510021287,2,0,-9.37049460901432,-2.380715391161465,-4.595603759138429,9.492140700508777
2019-07-25,24.0,20.0,2019,7,25,30,3,Summer,2.0736582911911885,3,0,-10.416353293005445,-0.257062019590192,-5.302637152964115,9.45219682762114
2019-07-26,27.0,9.0,2019,7,26,30,3,Summer,2.0559356242300333,4,0,-15.646340074964296,5.968750042954137,-6.412324652210616,8.441326987161139
2019-07-27,25.0,6.0,2019,7,27,30,3,Summer,1.7017575457397152,5,1,-12.350179737571139,24.149332714753488,29.320356177301054,11.512273225263241
2019-07-28,12.0,17.0,2019,7,28,30,3,Summer,1.5738832165926686,6,1,-12.63003837581036,8.051989896370994,-6.931853126211892,6.567102221641247
2019-07-29,17.0,15.0,2019,7,29,31,3,Summer,1.9641168400442213,0,0,-3.6250178579597043,5.50728867032336,-5.698762569117747,7.4467196083508975
2019-07-30,26.0,7.0,2019,7,30,31,3,Summer,1.978917184406363,1,0,74.36561906338403,3.3922112551799977,-2.0846174737315764,10.680755946882996
2019-07-31,25.0,12.0,2019,7,31,31,3,Summer,1.9910616363237552,2,0,74.52745776281216,-0.24449145089393567,-1.1965393328142233,10.038055160970753
2019-08-01,24.0,22.0,2019,8,1,31,3,Summer,1.9720234565460892,3,0,-15.536807896364452,1.6000320575708484,-4.618992713588481,6.826849718873948
2019-08-02,28.0,15.0,2019,8,2,31,3,Summer,1.941691537055784,4,0,-3.510122147997773,0.04422201522365506,-4.7786417558750784,9.69903994724045
2019-08-03,30.0,15.0,2019,8,3,31,3,Summer,1.6296791820409542,5,1,-3.5895007869344018,1.077871990436652,-4.851521244337902,9.8684722558789
2019-08-04,28.0,19.0,2019,8,4,31,3,Summer,1.5690314796882194,6,1,-3.519569735118267,0.5498205427166794,-4.784427766044321,9.457201099512673
2019-08-05,29.0,13.0,2019,8,5,32,3,Summer,1.7948673347873212,0,0,-3.492013169013688,0.6404708034759867,-5.396146307571124,10.556515340238056
2019-08-06,27.0,6.0,2019,8,6,32,3,Summer,1.7907654921020657,1,0,-17.535433945744014,3.6380986552126053,-5.927695992194961,7.958288241148513
2019-08-07,30.0,17.0,2019,8,7,32,3,Summer,1.8128273150884524,2,0,-15.564560496640611,5.109049118787111,-5.338022918882676,6.321946044722398
2019-08-08,32.0,20.0,2019,8,8,32,3,Summer,1.7866456955422918,3,0,-3.662967744104953,4.309161599860204,-6.011928790565041,10.233376393215025
2019-08-09,48.0,6.0,2019,8,9,32,3,Summer,1.771863679055414,4,0,-4.6659860565052,4.493179096647975,-6.258968248676962,10.472094155153611
2019-08-10,36.0,8.0,2019,8,10,32,3,Summer,1.561243171415916,5,1,-12.54285639537976,0.25320123036741465,-4.782486673786256,9.239336699612068
2019-08-11,26.0,10.0,2019,8,11,32,3,Summer,1.4740617373524174,6,1,-17.261984903721604,6.025303226849378,11.191360066537571,12.196351965353283
2019-08-12,23.0,11.0,2019,8,12,33,3,Summer,1.7047081359007965,0,0,-14.409108900190919,0.22586929226055885,-3.5786197129951534,4.793528253480102
2019-08-13,16.0,14.0,2019,8,13,33,3,Summer,1.6889671526189507,1,0,-2.4394386049082146,-2.7075697085848596,-1.6276479945651279,4.781004338850565
2019-08-14,21.0,14.0,2019,8,14,33,3,Summer,1.7002052818464268,2,0,74.56108891289458,-1.455401477504369,-0.8152398245643497,9.694885074403478
2019-08-15,26.0,8.0,2019,8,15,33,3,Summer,1.5296260467366003,3,0,-18.591566634041243,-3.020848261269805,2.39136407703878,7.426338992859205
2019-08-16,21.0,13.0,2019,8,16,33,3,Summer,1.6522439681635714,4,0,-0.41643372689573493,-2.2695658196076707,-1.9736630838377687,5.784928921240618
2019-08-17,20.0,11.0,2019,8,17,33,3,Summer,1.5696638315107332,5,1,-2.486392553980533,-0.6538282293544542,-4.201367421892824,8.888823129158427
2019-08-18,21.0,6.0,2019,8,18,33,3,Summer,1.5274110150060878,6,1,-3.562381105376659,2.843621133667094,-5.039904040688224,8.286267509964157
2019-08-19,22.0,5.0,2019,8,19,34,3,Summer,1.6863450855912028,0,0,-14.519473185869401,-0.36798014987784833,-3.1665685067942797,5.787668014145334
2019-08-20,16.0,10.0,2019,8,20,34,3,Summer,1.7017661337574286,1,0,-14.351738380217894,-4.411323220330792,-1.4547875455161026,4.492583747856675
2019-08-21,18.0,13.0,2019,8,21,34,3,Summer,1.6996589869416951,2,0,-5.206692607055128,-6.647036035452351,-2.200496455236236,6.689430356705088
2019-08-22,23.0,12.0,2019,8,22,34,3,Summer,1.6922515022878881,3,0,-4.278732056886437,-6.218077638778857,-2.5444664450666914,8.048443684053655
2019-08-23,24.0,18.0,2019,8,23,34,3,Summer,1.7089729104086864,4,0,-10.296086172977617,-6.316422189268652,-2.290448957040916,7.115827580978229
2019-08-24,25.0,12.0,2019,8,24,34,3,Summer,1.5233414466704114,5,1,-4.233129701675759,-5.6468340342188,-3.119059599906945,8.197010401519687
2019-08-25,26.0,19.0,2019,8,25,34,3,Summer,1.4878843412746894,6,1,-4.34097978399345,-3.864276131695086,-3.5780419168720305,8.783792185876553
2019-08-26,31.0,19.0,2019,8,26,35,3,Summer,1.7651979845555616,0,0,-4.333971142506733,-1.9820888733501658,-3.1540774439674424,6.5308135410822565
2019-08-27,25.0,15.0,2019,8,27,35,3,Summer,1.8036078965282505,1,0,-11.140083244765139,4.876306788851578,15.21418502924983,5.27197636167063
2019-08-28,22.0,17.0,2019,8,28,35,3,Summer,1.8169419402354032,2,0,2.645604516782668,-2.808146549680623,-3.294267234508297,8.014290960494078
2019-08-29,23.0,20.0,2019,8,29,35,3,Summer,1.8025667896467077,3,0,-3.336102684288344,-5.370208745469075,-2.8535049415025417,8.925543971231418
2019-08-30,24.0,17.0,2019,8,30,35,3,Summer,1.8515237564706999,4,0,-9.264044314295234,-5.793736476392582,-3.562727161362491,9.507942621351477
2019-08-31,26.0,10.0,2019,8,31,35,3,Summer,1.5936891665534882,5,1,-12.392706912629157,-1.087824183164814,-4.425086801450763,8.213024970278775
2019-09-01,21.0,13.0,2019,9,1,35,4,Autumn,1.5182217070949582,6,1,-11.440682640323363,0.2585093781283686,-2.9647437203917053,6.860468740052138
2019-09-02,19.0,12.0,2019,9,2,36,4,Autumn,1.9496597523981307,0,0,-13.315292078784685,2.297068161519276,20.789551889453218,10.872711345438171
2019-09-03,17.0,18.0,2019,9,3,36,4,Autumn,1.958654824055868,1,0,-6.167719607328615,-7.989493097024175,-2.0720571466668884,6.968024568810678
2019-09-04,19.0,15.0,2019,9,4,36,4,Autumn,1.9700508103493384,2,0,-3.282493355241695,-4.706514992817199,-2.8505196491545015,7.122277233161506
2019-09-05,24.0,15.0,2019,9,5,36,4,Autumn,2.0122661122661123,3,0,-13.43246652955948,-2.2920185525829777,-0.1517639924151165,4.824302909996116
2019-09-06,22.0,11.0,2019,9,6,36,4,Autumn,2.0551967116852614,4,0,-15.185320083909337,-6.12317841422323,-2.4384454616569786,4.960569769084724
2019-09-07,22.0,10.0,2019,9,7,36,4,Autumn,1.6692439364047813,5,1,-16.247779795218104,-5.600724296714425,-1.9192485020226189,3.974225738744605
2019-09-08,22.0,13.0,2019,9,8,36,4,Autumn,1.5851724911111822,6,1,-17.092369054600493,8.638185007088662,36.80665040071886,13.06307218034243
2019-09-09,17.0,17.0,2019,9,9,37,4,Autumn,2.00757923128793,0,0,-16.774749658182632,11.26797758461714,28.12283916107474,10.472203357528015
2019-09-10,14.0,6.0,2019,9,10,37,4,Autumn,2.1287381179090747,1,0,-18.927605814333454,17.42510448267289,24.90260596036164,3.6708991905471797
2019-09-11,11.0,16.0,2019,9,11,37,4,Autumn,1.6410686671272992,2,0,-21.522851782380634,-0.6615544330044899,1.3108582671990543,0.30795718201497263
2019-09-12,19.0,19.0,2019,9,12,37,4,Autumn,2.078552006372051,3,0,-14.003773076226814,-14.624883624793213,0.6813854774071957,4.5486927787928355
2019-09-13,27.0,12.0,2019,9,13,37,4,Autumn,2.081181479214202,4,0,-5.936680457142005,-15.279791016301255,3.07947117296776,0.9619347979721796
2019-09-14,23.0,10.0,2019,9,14,37,4,Autumn,1.7299648316945382,5,1,-13.107995078542736,-12.269459393428047,0.4950111067988813,4.472948106324159
2019-09-15,23.0,22.0,2019,9,15,37,4,Autumn,1.5859332760868874,6,1,-15.181234768053883,-9.327394753024892,-0.8388509413927866,4.7071749202752216
2019-09-16,25.0,25.0,2019,9,16,38,4,Autumn,2.0284294558488107,0,0,-14.141119894290885,-5.802013587535625,-2.1804132062106736,4.3771997616044676
2019-09-17,33.0,26.0,2019,9,17,38,4,Autumn,2.0556520345186886,1,0,-4.269143018161309,-1.6827216473378936,-3.8401874224651906,6.135225466876398
2019-09-18,38.0,16.0,2019,9,18,38,4,Autumn,2.0669387433730515,2,0,-16.29695723814925,-1.0364583431373209,-4.324144776541692,5.822377975754453
2019-09-19,34.0,15.0,2019,9,19,38,4,Autumn,2.0855882391443794,3,0,-10.219812476546885,-4.514629508672433,-2.734146677325424,5.555634624155797
2019-09-20,26.0,10.0,2019,9,20,38,4,Autumn,2.157401380028642,4,0,-14.250326830958326,-4.699401030308943,-1.40549224212011,4.193718600033884
2019-09-21,25.0,14.0,2019,9,21,38,4,Autumn,1.7438256454847625,5,1,-15.917864238700435,5.256247725425226,8.325934327333961,2.460631419218563
2019-09-22,20.0,12.0,2019,9,22,38,4,Autumn,1.6709522598690485,6,1,-15.564452115225127,3.0449890818487746,-1.9650926137299134,4.33301432883147
2019-09-23,18.0,17.0,2019,9,23,39,4,Autumn,1.9430928819674742,0,0,-2.2713876571238227,-3.2390873274398233,-1.3922796762631635,2.6814274482073404
2019-09-24,21.0,11.0,2019,9,24,39,4,Autumn,1.5972175143324543,1,0,1.5182279702779187,0.5749853818414743,-3.714412945500679,6.89954881002605
2019-09-25,23.0,15.0,2019,9,25,39,4,Autumn,2.1126025038461,2,0,-13.263558266230477,-1.3535888892276424,-3.506844843334491,4.2726791339912396
2019-09-26,18.0,22.0,2019,9,26,39,4,Autumn,2.110708059885152,3,0,-0.2545031973728216,-4.379297573828404,-2.133824656056373,5.262282591795187
2019-09-27,26.0,12.0,2019,9,27,39,4,Autumn,2.155563539314309,4,0,-2.226986051884454,-3.373268325889217,-1.2615422458934926,2.4447642397022804
2019-09-28,27.0,14.0,2019,9,28,39,4,Autumn,1.7906332131726723,5,1,74.73686894323764,-4.108129749421824,0.9004541843141992,7.092213819375465
2019-09-29,23.0,15.0,2019,9,29,39,4,Autumn,1.6666114757059425,6,1,-0.43207815974265207,-1.0207934980193685,-2.878880459942717,5.728150727876025
2019-09-30,30.0,18.0,2019,9,30,40,4,Autumn,2.0823826832857484,0,0,-4.280005239699858,-2.1184476219704504,-3.0755500858512272,5.063056017145761
2019-10-01,30.0,12.0,2019,10,1,40,4,Autumn,2.060431495277924,1,0,-14.582423009912231,5.897930931740892,-4.987749437327707,3.942568215137538
2019-10-02,34.0,17.0,2019,10,2,40,4,Autumn,2.1188370988175675,2,0,74.42685553404604,5.461318776778134,-2.0356033443257524,7.363521920227974
2019-10-03,29.0,22.0,2019,10,3,40,4,Autumn,2.1170632043761946,3,0,10.686802261627776,-0.35619240422326987,-2.528071881628557,3.8227720269995253
2019-10-04,36.0,15.0,2019,10,4,40,4,Autumn,2.170209977193488,4,0,-15.280097825107854,-1.1250358614163596,-3.4810153627902394,3.5548915301583697
2019-10-05,32.0,11.0,2019,10,5,40,4,Autumn,1.8216284733596344,5,1,-11.267009628066818,-0.54722195924504,-1.8377060181400637,0.2987392456074967
2019-10-06,29.0,19.0,2019,10,6,40,4,Autumn,1.7628003411463695,6,1,-10.186923493839759,-2.1874599717965397,-1.5684132312114833,0.4616373001599468
2019-10-07,26.0,19.0,2019,10,7,41,4,Autumn,2.04810369403333,0,0,-3.228649572068072,-1.4636281362571004,-2.398296561953049,2.309509888182192
2019-10-08,52.0,19.0,2019,10,8,41,4,Autumn,2.0609445886764743,1,0,-0.28228482159898044,-3.767914566169872,-1.3731014720069854,3.160583612804431
2019-10-09,47.0,16.0,2019,10,9,41,4,Autumn,2.098395304380604,2,0,-15.285061082342027,-4.001284067613332,-0.31112866003081985,0.5571458375020454
2019-10-10,24.0,21.0,2019,10,10,41,4,Autumn,2.08570161016728,3,0,-3.978471792731915,-8.434921554737205,1.2366118034822227,-1.093619126252242
2019-10-11,29.0,14.0,2019,10,11,41,4,Autumn,2.1009642950221528,4,0,-1.0798557277799123,-7.0243370795045905,0.6449486520655084,0.37757559779025923
2019-10-12,30.0,7.0,2019,10,12,41,4,Autumn,1.7494231788933634,5,1,-16.057312227069453,-7.059921720052132,-1.3622593788682955,2.5723975292425667
2019-10-13,21.0,11.0,2019,10,13,41,4,Autumn,1.623301961843863,6,1,-16.18695257554863,-4.224242249565704,-2.1113616013031202,2.7768664440450865
2019-10-14,26.0,12.0,2019,10,14,42,4,Autumn,2.209259158898764,0,0,-16.946763646620607,6.050542670143134,9.897678502201956,5.342129674420301
2019-10-15,21.0,21.0,2019,10,15,42,4,Autumn,2.0062560279435915,1,0,6.5800545396739105,1.9600567873039538,-2.067518152735159,0.9623203814945674
2019-10-16,18.0,27.0,2019,10,16,42,4,Autumn,2.04477166874929,2,0,-0.2106454598207105,-2.4708460525265945,-1.433703661933207,0.819055925504528
2019-10-17,34.0,27.0,2019,10,17,42,4,Autumn,1.9883900516589448,3,0,-2.21216369088912,-0.8437591153632915,-2.6320229387499636,1.7310222097777253
2019-10-18,34.0,24.0,2019,10,18,42,4,Autumn,2.013612944902236,4,0,-2.27813567457797,1.7333223118974468,-2.386293746821706,0.5196453357232346
2019-10-19,33.0,15.0,2019,10,19,42,4,Autumn,1.6904007627718145,5,1,-2.530102328991034,7.710062647027793,-4.674903587271564,2.397950708351707
2019-10-20,28.0,15.0,2019,10,20,42,4,Autumn,1.5963222146864788,6,1,-2.6170917002737903,9.064864655829114,-4.24050589208154,1.1603201470502182
2019-10-21,18.0,12.0,2019,10,21,43,4,Autumn,2.0330472293214754,0,0,-6.375051531455792,0.6575546238163813,5.403689319876566,-2.2960413973436147
2019-10-22,12.0,16.0,2019,10,22,43,4,Autumn,2.0992042580101185,1,0,-18.412581784726978,19.987028565317292,36.90663990834762,5.584845391647082
2019-10-23,21.0,17.0,2019,10,23,43,4,Autumn,2.0463608960842308,2,0,9.3674661639986,13.407422960058037,-4.520463808838474,-1.2964989472514545
2019-10-24,23.0,22.0,2019,10,24,43,4,Autumn,2.088882169666215,3,0,7.833634276437113,0.23763772539380842,-2.0337190149571978,-0.38550898719169596
2019-10-25,18.0,19.0,2019,10,25,43,4,Autumn,2.1517363092315653,4,0,9.053782580495032,-7.972075245066077,0.0024187956545836083,0.7827438522500039
2019-10-26,22.0,19.0,2019,10,26,43,4,Autumn,1.8488793298618973,5,1,11.05028144483345,-8.539450665320526,-0.08450914927256127,1.9605365787649391
2019-10-27,21.0,24.0,2019,10,27,43,4,Autumn,1.7355483423903133,6,1,10.986549463543795,-6.795783786019484,0.8035219987621067,-0.6520223199643507
2019-10-28,28.0,23.0,2019,10,28,44,4,Autumn,2.0440559755895924,0,0,-2.0254035334846643,-3.1413960127467475,-0.2894290004783238,-2.536298109094121
2019-10-29,30.0,28.0,2019,10,29,44,4,Autumn,2.093545729195276,1,0,-3.056254879076811,-2.613565382069465,-1.7527171240050223,0.002964691419562333
2019-10-30,37.0,24.0,2019,10,30,44,4,Autumn,2.1219369338691005,2,0,1.9905493615545475,-5.824376585422652,-0.8527611039468957,0.8483034250061775
2019-10-31,32.0,20.0,2019,10,31,44,4,Autumn,2.2105970460831896,3,0,1.9343278915015212,-4.389821466305146,-0.714351545000782,0.569634816376501
2019-11-01,29.0,18.0,2019,11,1,44,4,Autumn,1.5823742090991262,4,0,8.834001090998152,1.4083258900350546,-1.9135344694590657,-0.9970024315920148
2019-11-02,23.0,6.0,2019,11,2,44,4,Autumn,1.7182196886647665,5,1,1.2631240299580613,15.05387725273241,-6.547931506598384,2.243104696390043
2019-11-03,16.0,17.0,2019,11,3,44,4,Autumn,1.6618005986645177,6,1,2.9468423345325547,22.383042964091395,-7.443498687506014,0.39229768260781095
2019-11-04,19.0,7.0,2019,11,4,45,4,Autumn,2.088632676400968,0,0,2.175509147159296,16.3078048805917,-6.301328463726195,1.3421185810809508
2019-11-05,22.0,9.0,2019,11,5,45,4,Autumn,2.12974314068885,1,0,4.248380929541431,15.985763614967006,-5.542933490300035,-1.4308649124038917
2019-11-06,19.0,17.0,2019,11,6,45,4,Autumn,2.1066116801915657,2,0,8.553108355802161,9.483605449197485,-3.9797493759058136,-1.7805928918132319
2019-11-07,21.0,10.0,2019,11,7,45,4,Autumn,2.1080157170923384,3,0,1.5927183094597415,10.45249955700636,-4.191353545467915,-2.951817304843744
2019-11-08,26.0,9.0,2019,11,8,45,4,Autumn,2.131020461699895,4,0,5.595322644714591,10.330404607911847,-3.23341022806379,-5.495656364368172
2019-11-09,20.0,8.0,2019,11,9,45,4,Autumn,1.8772628065220185,5,1,5.555349721999343,6.940905219610833,3.5908950355836082,-3.978628007694357
2019-11-10,17.0,11.0,2019,11,10,45,4,Autumn,1.7133518472291562,6,1,5.743087932000772,8.424276991307725,-2.830749609062407,-5.758518125444502
2019-11-11,9.0,16.0,2019,11,11,46,4,Autumn,2.0707881983058063,0,0,9.69656739403166,8.011700208495432,-2.253907731611859,-5.742990476972849
2019-11-12,15.0,21.0,2019,11,12,46,4,Autumn,2.1233888714240803,1,0,8.631276277239843,10.406411539676688,-4.075437273592111,-3.569654402140938
2019-11-13,19.0,23.0,2019,11,13,46,4,Autumn,2.095366306776877,2,0,-3.8305713117189835,21.695867868137906,32.355007401589916,1.9959679266570987
2019-11-14,20.0,17.0,2019,11,14,46,4,Autumn,2.173245673612432,3,0,2.432373391408375,20.534080243865258,-4.2266927705639095,-9.322119353302494
2019-11-15,16.0,11.0,2019,11,15,46,4,Autumn,2.16932059447983,4,0,4.504255004705658,18.27413769352649,-5.071630013353986,-8.288545996979632
2019-11-16,12.0,10.0,2019,11,16,46,4,Autumn,1.8199008203179312,5,1,5.730625758918771,9.733390690386592,-2.8981795684442297,-7.159051596791684
2019-11-17,9.0,18.0,2019,11,17,46,4,Autumn,1.7004414578656342,6,1,5.756914304672983,9.736098903615803,-2.75909482732494,-7.723655692134059
2019-11-18,17.0,19.0,2019,11,18,47,4,Autumn,2.045470725501312,0,0,-14.224257658540413,6.72552144278335,-2.262515069738605,-7.944236261310762
2019-11-19,18.0,25.0,2019,11,19,47,4,Autumn,2.084464730076458,1,0,11.04340395342699,0.46622254328388313,-0.6617792958519839,-6.366724015141085
2019-11-20,27.0,23.0,2019,11,20,47,4,Autumn,2.006365618625589,2,0,9.964277679978117,5.6730404487973205,-1.2942016144455124,-8.97052844236958
2019-11-21,29.0,23.0,2019,11,21,47,4,Autumn,2.0456087921909263,3,0,2.606760952504912,11.380484413543295,-1.6520248432414564,-5.2143927693044025
2019-11-22,21.0,8.0,2019,11,22,47,4,Autumn,2.1726053714448903,4,0,-3.473875942881748,27.946074521095667,9.474307922813164,-2.9266832499662128
2019-11-23,13.0,8.0,2019,11,23,47,4,Autumn,1.818492868332097,5,1,73.86978072082032,32.23422409800584,-7.117038332518343,-1.7998191902189704
2019-11-24,8.0,22.0,2019,11,24,47,4,Autumn,1.6252831763443425,6,1,9.436036602261993,15.029853504802078,-4.6813380663346,-4.218463384998659
2019-11-25,15.0,26.0,2019,11,25,48,4,Autumn,2.0444307028392497,0,0,6.786961227271593,5.527312143338791,-2.7054842777435013,-3.5037941233830825
2019-11-26,29.0,22.0,2019,11,26,48,4,Autumn,2.041148260722729,1,0,0.7169026873700944,8.694180995866121,-3.7088021470845276,-4.256833407114701
2019-11-27,23.0,24.0,2019,11,27,48,4,Autumn,2.053212294193821,2,0,1.4583805915035248,12.511308220783317,-4.779801399543747,-2.101694061189624
2019-11-28,18.0,16.0,2019,11,28,48,4,Autumn,2.075071421013649,3,0,4.610316200783933,6.326241273293269,-3.0369476330645666,-1.4116747271963697
2019-11-29,18.0,24.0,2019,11,29,48,4,Autumn,2.178414463821227,4,0,2.901822715174786,-1.043222070824296,-0.29603826920150955,-3.8987874077166134
2019-11-30,19.0,16.0,2019,11,30,48,4,Autumn,1.9011336998094508,5,1,-4.001960414278145,-1.7643686504219032,-0.6706892941533155,-4.75411301634927
2019-12-01,19.0,27.0,2019,12,1,48,1,Winter,1.7145779973629571,6,1,-13.14295709221924,3.5935440720998275,-2.41240953584753,-5.088550288982047
2019-12-02,20.0,19.0,2019,12,2,49,1,Winter,2.02893485974426,0,0,-22.87505574348641,-1.688138108126192,-0.9149387944244224,-7.640574135179017
2019-12-03,31.0,10.0,2019,12,3,49,1,Winter,2.0485610571398727,1,0,-17.060986352742738,-0.6835142447235228,0.9692681990249528,-8.719543807221081
2019-12-04,21.0,18.0,2019,12,4,49,1,Winter,2.2386608647928186,2,0,-21.738726400511766,29.399646484469134,73.56211817646084,9.889135817602396
2019-12-05,12.0,24.0,2019,12,5,49,1,Winter,2.220855165275891,3,0,-22.089757851478893,-1.2392519461874085,2.6560492919281162,-8.580462278475158
2019-12-06,14.0,19.0,2019,12,6,49,1,Winter,1.6447768650904442,4,0,-1.6680188628700863,-10.611842108596678,2.1446825101924523,-5.494940637596607
2019-12-07,16.0,12.0,2019,12,7,49,1,Winter,1.7201104146299384,5,1,10.301021138810965,-9.557182091187505,1.947589213632294,-4.781367237665933
2019-12-08,16.0,16.0,2019,12,8,49,1,Winter,1.6374708993077505,6,1,6.252459352247525,-7.679059309605531,1.799303912980643,-6.540457227240962
2019-12-09,12.0,23.0,2019,12,9,50,1,Winter,2.0493336450783257,0,0,6.051303214035367,-6.124570825256517,1.419266002317601,-4.6711931804679585
2019-12-10,20.0,23.0,2019,12,10,50,1,Winter,2.0809277142931517,1,0,3.329519173294544,-10.084005083180163,2.7491989290605727,-7.54030787818761
2019-12-11,27.0,13.0,2019,12,11,50,1,Winter,2.1204276338047228,2,0,4.945567091847731,-1.3267569575350464,1.7945306361638573,-6.608117257978364
2019-12-12,17.0,7.0,2019,12,12,50,1,Winter,2.1301201406147388,3,0,-13.282297929159608,9.11214478040909,-2.4696358063577386,-9.122597369760886
2019-12-13,11.0,10.0,2019,12,13,50,1,Winter,2.1536260029641743,4,0,5.034679807949437,20.328087260685123,-4.912765386420757,-3.9516147813150804
2019-12-14,13.0,16.0,2019,12,14,50,1,Winter,1.8588922329292876,5,1,7.454634320081306,8.44749094554134,-2.2710146898359738,-3.040587092310308
2019-12-15,11.0,23.0,2019,12,15,50,1,Winter,1.7313588190764573,6,1,1.7840493552238752,3.4241485933218647,-2.1272188922632593,-3.2804008413195693
2019-12-16,16.0,22.0,2019,12,16,51,1,Winter,2.0565971727328094,0,0,-16.17554024577294,8.55708546728157,-3.2126974087164952,-8.156528103140607
2019-12-17,47.0,20.0,2019,12,17,51,1,Winter,2.14904767991819,1,0,-14.338107238848515,9.728851750938848,-3.7118548745796964,-5.738819217413291
2019-12-18,85.0,23.0,2019,12,18,51,1,Winter,2.1050292119464227,2,0,11.937084054202067,0.6722135175238627,-0.5442526532412864,-4.059256476803433
2019-12-19,63.0,26.0,2019,12,19,51,1,Winter,2.177789391168017,3,0,-2.380229706892994,6.42623057358366,3.9934002054575775,-5.854976792170371
2019-12-20,40.0,22.0,2019,12,20,51,1,Winter,2.2112463079945166,4,0,1.134697141424303,20.25652029755314,-2.5018686422145495,-3.6156041449905763
2019-12-21,20.0,5.0,2019,12,21,51,1,Winter,1.8492557547587427,5,1,3.901928173170576,25.33501557750469,-6.604236777254369,-2.9764067569542147
2019-12-22,13.0,15.0,2019,12,22,51,1,Winter,1.6790980820946246,6,1,4.2583976819352705,13.880458040112094,-3.683146131684681,-3.4431110527157465
2019-12-23,11.0,19.0,2019,12,23,52,1,Winter,2.078877217060811,0,0,7.983226256965304,-4.756206464677279,1.7694929401440909,-5.7379194189448715
2019-12-24,20.0,18.0,2019,12,24,52,1,Winter,1.8953483686380916,1,0,3.3351699787155775,-13.464898072853243,3.137160962982872,-4.876463026833051
2019-12-25,19.0,15.0,2019,12,25,52,1,Winter,1.6800704529593566,2,0,-3.6998099830004914,-11.149483394671906,1.681439516164051,-4.210564283936382
2019-12-26,18.0,15.0,2019,12,26,52,1,Winter,1.6908300506913163,3,0,10.360032095606066,-11.99417293013533,3.2875948810457736,-5.84361254423718
2019-12-27,16.0,18.0,2019,12,27,52,1,Winter,1.8792447865272024,4,0,11.482260736783077,-16.988070704982675,4.702980825160754,-5.918440620387299
2019-12-28,19.0,16.0,2019,12,28,52,1,Winter,1.6775680799724233,5,1,-10.329820851493132,-20.684155433323163,4.911563557976493,-7.548898204779009
2019-12-29,23.0,17.641379310344828,2019,12,29,52,1,Winter,1.567479674796748,6,1,12.694421982067404,-21.899737262046866,6.649381652507106,-7.248818545225589
2019-12-30,23.712691771269174,17.641379310344828,2019,12,30,1,1,Winter,1.8951038538849043,0,0,11.707393904243926,-22.78180266368847,7.116637185348551,-7.83566236840506
2019-12-31,23.712691771269174,15.0,2019,12,31,1,1,Winter,1.8043715410813117,1,0,2.717636554414952,-22.73339607716037,6.791508414662935,-8.519509234041971
